,Close,Volume
2021-10-27,185.8816500577165,7934106
2021-10-28,189.86676223613452,42040759
2021-10-29,193.63045015069335,20339821
2021-11-01,190.7226453084255,32066661
2021-11-02,176.79206927658674,35275469
2021-11-03,179.94211158879077,23284899
2021-11-04,183.55735240092963,29398068
2021-11-05,187.1512248191977,17530109
2021-11-08,189.9462470924077,24195170
2021-11-09,184.06425641969048,28965074
2021-11-10,188.95965700750304,35575901
2021-11-11,184.57956376012146,24533566
2021-11-12,185.62733571726324,6779277
2021-11-15,181.97784037347125,45324346
2021-11-16,184.718959516038,3892371
2021-11-17,182.89842552715479,11200944
2021-11-18,185.09693238473864,47276888
2021-11-19,195.56166958983957,24747415
2021-11-22,185.86132477213545,11539669
2021-11-23,204.08276980573507,20599352
2021-11-24,193.6976561256997,48108178
2021-11-25,192.46310668941712,18292909
2021-11-26,187.55263458301368,20413938
2021-11-29,195.64909413005532,18016233
2021-11-30,189.5700867804771,35496200
2021-12-01,193.35665240852322,49687387
2021-12-02,205.84293623388487,11228691
2021-12-03,192.8556937978949,42598278
2021-12-06,199.3733962174842,35020414
2021-12-07,190.399727501269,34827578
2021-12-08,194.02677841041026,14907579
2021-12-09,203.3393541453425,6453174
2021-12-10,191.6316525543038,7124152
2021-12-13,204.10736241618568,2164795
2021-12-14,198.85999436103089,44332370
2021-12-15,192.78248773786268,14767053
2021-12-16,199.02790795843327,3409381
2021-12-17,200.99713894138114,47695860
2021-12-20,199.50935302755522,41580924
2021-12-21,188.812544780052,26086627
2021-12-22,193.28876608870613,12959207
2021-12-23,195.9450508289109,33293149
2021-12-24,197.06606761640802,21060832
2021-12-27,200.79457522876663,1077175
2021-12-28,198.83007969856783,12074355
2021-12-29,191.51258382025466,19856024
2021-12-30,200.3353879931361,20789002
2021-12-31,201.72977427557032,2558242
2022-01-03,201.7155900146965,33648168
2022-01-04,204.55767101817412,14074362
2022-01-05,203.55783738986807,38873885
2022-01-06,201.91590832123492,22725224
2022-01-07,199.49827547558945,6445315
2022-01-10,191.77070324085383,9552442
2022-01-11,202.4473038653688,10618395
2022-01-12,201.55865052112355,37566791
2022-01-13,202.09639376108188,10714177
2022-01-14,194.5703263316991,10805436
2022-01-17,195.7616325144563,8204776
2022-01-18,206.64279633589825,20986039
2022-01-19,201.3866387302117,6051646
2022-01-20,205.1965609785679,4625654
2022-01-21,202.13254816534206,1285711
2022-01-24,202.33888706960087,23055388
2022-01-25,207.07792253281784,44066429
2022-01-26,199.99992004064475,18353135
2022-01-27,203.25162705383275,15689949
2022-01-28,200.64776203860274,32385867
2022-01-31,200.9720052572722,21108322
2022-02-01,201.78120331940409,10241354
2022-02-02,204.61753725521476,48513151
2022-02-03,201.29015421251853,34976813
2022-02-04,210.13692913924507,47597588
2022-02-07,199.5565835187939,25999678
2022-02-08,203.26395197493136,12059860
2022-02-09,202.1655622952028,5900164
2022-02-10,211.76223046025046,10909551
2022-02-11,205.67045352864025,14952275
2022-02-14,210.00445545995836,7336356
2022-02-15,197.57219813481515,23456258
2022-02-16,206.48723255821915,18178283
2022-02-17,209.74933055671488,24871392
2022-02-18,205.8590063836319,14704180
2022-02-21,210.9186133269311,1460796
2022-02-22,203.14561027652462,42295048
2022-02-23,212.91684802836534,15503356
2022-02-24,217.4998783932774,6994376
2022-02-25,204.323692248699,40412770
2022-02-28,204.04009198636138,5989904
2022-03-01,213.6614709849125,10392609
2022-03-02,214.41658025192172,18089239
2022-03-03,204.02581994145362,12594207
2022-03-04,204.65781914499823,40824448
2022-03-07,205.46569916503643,41875015
2022-03-08,200.26547794163145,8822636
2022-03-09,202.50482209982383,30851990
2022-03-10,202.1849763773098,37732334
2022-03-11,203.47154205882217,18532327
2022-03-14,207.2392109214568,20097931
2022-03-15,208.68307505706974,20012021
2022-03-16,215.36113547197905,49568493
2022-03-17,202.71076526477543,36453486
2022-03-18,212.71532629141427,36104616
2022-03-21,206.8122310543645,9153113
2022-03-22,207.72060587788542,37827955
2022-03-23,211.42506549196617,26254492
2022-03-24,202.51770251402823,46562388
2022-03-25,210.1210137112277,28090738
2022-03-28,209.11619317966122,34269285
2022-03-29,210.81847769817182,33436728
2022-03-30,209.8716834485681,14136003
2022-03-31,220.7692971689511,20547958
2022-04-01,205.36839820335277,29748123
2022-04-04,205.96376869155682,45988955
2022-04-05,205.56206838079615,41850837
2022-04-06,205.95677393048805,24623755
2022-04-07,205.6009923769094,15139308
2022-04-08,214.7841683799976,9659522
2022-04-11,215.9901633918288,26528279
2022-04-12,206.07987556106363,30639841
2022-04-13,204.81521246751248,18811802
2022-04-14,211.3748800580016,40594934
2022-04-15,206.29493809083058,27912512
2022-04-18,212.256413221449,15319175
2022-04-19,210.13953076960513,40101526
2022-04-20,201.57682849906763,4100581
2022-04-21,216.92119176400334,37216069
2022-04-22,218.18866571301064,4672277
2022-04-25,206.16845225709886,19861720
2022-04-26,207.31452514010198,13545745
2022-04-27,210.70052831882145,11643344
2022-04-28,210.95919749185205,37575804
2022-04-29,212.5929036175615,17077579
2022-05-02,219.36204320704226,45331269
2022-05-03,208.43470541836754,5854042
2022-05-04,205.3339726207476,20248594
2022-05-05,202.4324899205342,49057723
2022-05-06,205.67568691417793,4830121
2022-05-09,209.16359126612866,12951552
2022-05-10,218.29855677459713,14838428
2022-05-11,206.73191916283207,19130540
2022-05-12,210.4308052729703,37926887
2022-05-13,209.21933754349465,5268173
2022-05-16,215.23071676296763,7034722
2022-05-17,221.9084381827091,43812847
2022-05-18,206.6022007661169,24787347
2022-05-19,206.78987475889568,17611127
2022-05-20,214.43617851275494,5070028
2022-05-23,212.60092480502834,25728252
2022-05-24,218.39890475217476,24647205
2022-05-25,212.05673402098637,45607536
2022-05-26,207.31019868476034,33916781
2022-05-27,212.02735747967938,12260784
2022-05-30,214.58290082845133,2369277
2022-05-31,213.10498630855696,23299783
2022-06-01,211.50004857445415,24499306
2022-06-02,214.2560832781667,1749971
2022-06-03,214.72616563673344,16711072
2022-06-06,215.7454251756906,47109273
2022-06-07,212.03110530390927,42776934
2022-06-08,207.90289283434416,25527188
2022-06-09,209.42099956319456,5460276
2022-06-10,214.66696336825194,42011120
2022-06-13,204.49478626155425,27507881
2022-06-14,210.36595526453345,43428797
2022-06-15,206.49711631039725,28445000
2022-06-16,208.54687338872307,18962327
2022-06-17,214.73288461605875,39516260
2022-06-20,209.23175384886113,15226224
2022-06-21,208.4422518529931,34034792
2022-06-22,201.3427967986795,25509968
2022-06-23,211.80357207056858,20170135
2022-06-24,211.22819095150535,2500948
2022-06-27,218.7437694227688,7327090
2022-06-28,206.3136113951444,21885050
2022-06-29,208.8715631829139,32834022
2022-06-30,208.9443625143086,40391628
2022-07-01,215.50468814335193,16226559
2022-07-04,207.05928850382767,37257426
2022-07-05,208.847606814792,28870540
2022-07-06,210.40712532979867,33434302
2022-07-07,208.2142646911241,40112237
2022-07-08,204.9610822648699,39456876
2022-07-11,208.07420894533396,17969728
2022-07-12,212.38092630848752,48718418
2022-07-13,201.78772226909905,21491595
2022-07-14,207.491223803166,32175239
2022-07-15,203.23041644909554,6845447
2022-07-18,212.60949028357473,47847988
2022-07-19,198.92017398350785,36103852
2022-07-20,203.64198875102343,12737532
2022-07-21,208.221808438773,49491820
2022-07-22,214.06120549073478,9312934
2022-07-25,205.80137925638476,4900379
2022-07-26,203.24941093247173,38358841
2022-07-27,215.3252286729399,12353540
2022-07-28,198.57218942313207,7722055
2022-07-29,194.70984977855207,16056024
2022-08-01,207.79440179357948,49968538
2022-08-02,202.97336216540467,10035949
2022-08-03,200.2656512309846,19298198
2022-08-04,208.8006824958122,33672748
2022-08-05,206.36391641352978,7281646
2022-08-08,202.20948474809057,40980720
2022-08-09,198.51229836360383,44144878
2022-08-10,209.1590518729343,29751505
2022-08-11,207.92974352924318,22958593
2022-08-12,204.06388346607014,39835523
2022-08-15,213.6730509405526,38962717
2022-08-16,198.96864871171064,15945952
2022-08-17,196.5697821405383,14363838
2022-08-18,200.61535750838263,28550115
2022-08-19,203.7236376699846,42566801
2022-08-22,205.0441406203834,12044590
2022-08-23,202.49637020498048,12633575
2022-08-24,205.3371919376283,6059667
2022-08-25,197.1928655459884,42645168
2022-08-26,210.5423426276289,37540128
2022-08-29,202.78505592555868,9826233
2022-08-30,208.6539445588883,37855538
2022-08-31,204.6521332519672,48336078
2022-09-01,205.09272749009875,19149286
2022-09-02,205.5276926987202,28596545
2022-09-05,204.78676035571416,24498524
2022-09-06,205.63068534329167,30184104
2022-09-07,208.93120733572786,26018569
2022-09-08,203.13596929465243,11930625
2022-09-09,205.56587312451396,22227468
2022-09-12,201.4392654340226,44513097
2022-09-13,208.95524481643815,10249677
2022-09-14,198.23906394865554,48657169
2022-09-15,210.49177288280856,31223477
2022-09-16,201.1520314472424,28327176
2022-09-19,194.06442810573122,14737336
2022-09-20,201.72406677601552,23432851
2022-09-21,197.54331292655678,49032410
2022-09-22,205.0166276766475,29373620
2022-09-23,197.41496775368097,17938661
2022-09-26,198.31171401368942,4834242
2022-09-27,190.95936368851403,12671439
2022-09-28,198.00989137717997,30584733
2022-09-29,188.0163282774458,7494503
2022-09-30,192.0804858825714,33266497
2022-10-03,203.66634837013092,32707048
2022-10-04,203.65757781982876,1684029
2022-10-05,201.72022046568313,6337355
2022-10-06,194.62248810459056,49761066
2022-10-07,199.08335556909714,7981440
2022-10-10,199.16857737284326,27918198
2022-10-11,193.25960534010608,38554126
2022-10-12,206.43344680737417,17684388
2022-10-13,203.1685078365569,48878717
2022-10-14,197.54235793038754,45768534
2022-10-17,198.64735847671815,19138519
2022-10-18,199.42088858078586,21978981
2022-10-19,188.0366669186877,8964443
2022-10-20,196.87616918193825,22444021
2022-10-21,194.5692244234396,35751594
2022-10-24,192.83853650438027,35600593
2022-10-25,196.30905385050454,5688482
2022-10-26,206.57136109029366,42902454
2022-10-27,200.65599675070746,49465992
2022-10-28,194.46524875352685,41538036
2022-10-31,200.05395251245093,11168293
2022-11-01,204.0582706628513,34222265
2022-11-02,201.55570301361615,39309051
2022-11-03,197.10234003207933,33337259
2022-11-04,193.4417965042095,7465377
2022-11-07,200.0405539011273,40683871
2022-11-08,198.39051197205194,43616258
2022-11-09,200.7734156058765,5902059
2022-11-10,199.34841563463985,45604238
2022-11-11,201.29619582483454,41162344
2022-11-14,193.24892608440828,40128126
2022-11-15,202.38956233300962,23005782
2022-11-16,196.66892548012058,28345255
2022-11-17,205.93643840281203,18496623
2022-11-18,191.99429812458513,46858810
2022-11-21,204.0010813763764,32457080
2022-11-22,196.19278868577968,11569315
2022-11-23,191.82908962496947,11089851
2022-11-24,192.55069292795415,4887008
2022-11-25,193.25335061435453,44755415
2022-11-28,196.86192947269413,46570487
2022-11-29,197.2423621235393,41279707
2022-11-30,191.64786669313935,38170084
2022-12-01,194.28389749538226,22970950
2022-12-02,205.0074722314068,9457411
2022-12-05,202.82545692529024,10137344
2022-12-06,196.2621750226332,40275054
2022-12-07,194.16460882490324,43188444
2022-12-08,194.4700260718416,7933705
2022-12-09,196.834004519089,23322619
2022-12-12,188.55028811055757,17794513
2022-12-13,192.27651932550188,29820898
2022-12-14,185.12097112318537,47705646
2022-12-15,195.36185847407592,40564766
2022-12-16,196.5049591747223,45969434
2022-12-19,190.75769225607146,15512253
2022-12-20,200.94963505029577,10615754
2022-12-21,186.8584041257996,33254832
2022-12-22,185.57436661810846,23529829
2022-12-23,193.92900875517728,15557759
2022-12-26,197.95427243771846,23414241
2022-12-27,201.05199567607335,10004471
2022-12-28,190.25307949971497,16723723
2022-12-29,197.85763800139404,4765056
2022-12-30,192.19003590796186,4325315
2023-01-02,191.43941940454104,48715952
2023-01-03,196.64248814283917,15067121
2023-01-04,195.40911182215766,6217092
2023-01-05,184.19054340883724,42819037
2023-01-06,199.38193170282946,38375319
2023-01-09,198.8281525303048,24429562
2023-01-10,188.7301089888733,3846274
2023-01-11,193.76894855497468,47782538
2023-01-12,194.19389242265203,47338604
2023-01-13,192.96274352609726,40542531
2023-01-16,188.84532495672389,24846553
2023-01-17,188.17807278827564,34268890
2023-01-18,191.34964092487382,25649133
2023-01-19,197.2841804798064,17159082
2023-01-20,194.083582237262,34931226
2023-01-23,189.4594972085415,17213225
2023-01-24,195.12001031731324,21655666
2023-01-25,176.96973103088854,34187633
2023-01-26,196.90919828135756,4033349
2023-01-27,182.4217434216044,27687290
2023-01-30,189.26508546276338,28646076
2023-01-31,185.4379721079516,24184270
2023-02-01,184.52401721882535,15930164
2023-02-02,196.76475101135583,35337309
2023-02-03,188.58741066722274,22680041
2023-02-06,192.62586026995794,41622564
2023-02-07,190.6283040112475,32590521
2023-02-08,193.219836012621,30051004
2023-02-09,191.19264209840446,48339044
2023-02-10,184.36966475164755,12999401
2023-02-13,195.74426212574892,7299492
2023-02-14,188.27467245347492,23576162
2023-02-15,182.94331445336024,29465797
2023-02-16,188.5706737994432,40483075
2023-02-17,198.2023469293131,46024017
2023-02-20,194.93924319579162,44279132
2023-02-21,188.93676366994777,31732364
2023-02-22,188.92794402139964,35404782
2023-02-23,189.0625986134154,48069821
2023-02-24,201.05340280391667,46148268
2023-02-27,192.58059120055088,9556255
2023-02-28,192.8247493925155,34989909
2023-03-01,195.83197571432146,44626563
2023-03-02,191.88292528192204,49786500
2023-03-03,189.40460701669917,40206376
2023-03-06,189.73133721265816,30362480
2023-03-07,190.37079233773275,5327308
2023-03-08,190.5608558776689,45903073
2023-03-09,194.40575200866408,24729530
2023-03-10,191.05045208150344,45771670
2023-03-13,194.47953462872485,13633010
2023-03-14,190.4408680254033,24442985
2023-03-15,191.26826028623182,41093087
2023-03-16,180.91724244466803,26291884
2023-03-17,195.52558506127698,31596658
2023-03-20,192.71464010342038,23745849
2023-03-21,196.01306021626462,47267888
2023-03-22,176.5851160792205,32981908
2023-03-23,201.5542313720241,24675262
2023-03-24,190.46296613476432,20854315
2023-03-27,196.75298607024558,3844180
2023-03-28,186.066310838083,12010186
2023-03-29,194.38609851239283,47530918
2023-03-30,186.1141687175658,16148530
2023-03-31,188.3240570719116,39620544
2023-04-03,201.0773602999373,11061403
2023-04-04,190.62074776715426,21871102
2023-04-05,192.73094298776752,29105186
2023-04-06,196.06640651484784,43505100
2023-04-07,194.26944445955556,6301358
2023-04-10,192.62078190387817,19283361
2023-04-11,193.77383698119797,20425418
2023-04-12,204.0491535000438,18970147
2023-04-13,191.82973073934002,48905202
2023-04-14,193.21178093454344,5889084
2023-04-17,197.55073651156866,41687888
2023-04-18,197.91899665688123,1871522
2023-04-19,198.4231501334148,23826747
2023-04-20,195.78101575175526,16523665
2023-04-21,186.9744455520048,30538040
2023-04-24,200.96147745043535,49410263
2023-04-25,187.17019120266175,49470777
2023-04-26,194.52544682939234,36736338
2023-04-27,189.35399854056425,20382100
2023-04-28,192.92055503655752,32607303
2023-05-01,195.00369197429745,36259675
2023-05-02,195.08806655398323,38829124
2023-05-03,195.71505517185244,30188752
2023-05-04,201.80095175192804,34327716
2023-05-05,196.12978645667263,3975605
2023-05-08,192.77382904836563,39653586
2023-05-09,198.95032501400436,32664126
2023-05-10,200.2152999175967,47831679
2023-05-11,188.2707494727107,14763700
2023-05-12,197.5394139119945,24066465
2023-05-15,198.2046871329568,15573834
2023-05-16,193.3602012543272,42707317
2023-05-17,201.8785340665581,10176748
2023-05-18,194.40448930222217,23941230
2023-05-19,195.94020262127532,46501579
2023-05-22,194.60729984009888,29911861
2023-05-23,195.71367765133368,25276628
2023-05-24,190.32031436978585,40770506
2023-05-25,188.7701255571371,11511846
2023-05-26,204.1143768047474,47669316
2023-05-29,192.08129593757243,39143159
2023-05-30,191.53616985567228,44562003
2023-05-31,185.90598549523412,9978989
2023-06-01,193.6607048671187,14792249
2023-06-02,190.42541255083458,29098059
2023-06-05,205.439052631554,4683909
2023-06-06,202.4689417649816,36094032
2023-06-07,194.17274477117357,42019538
2023-06-08,209.07207265459945,20847987
2023-06-09,202.9178711502682,18920863
2023-06-12,196.58678559075216,33453189
2023-06-13,185.91855692613714,46554686
2023-06-14,210.07768079371996,24933622
2023-06-15,191.88522244968442,2416953
2023-06-16,190.81893705441487,31250211
2023-06-19,204.37435258494318,20471461
2023-06-20,211.67854994638836,30288010
2023-06-21,206.6221513228467,1421280
2023-06-22,202.74403769182805,1909245
2023-06-23,203.1246676754438,16993238
2023-06-26,204.6470698688088,49427722
2023-06-27,204.40641633181028,35147064
2023-06-28,202.25218972944586,13425714
2023-06-29,201.60436774471808,30920720
2023-06-30,201.01018881135118,27638002
2023-07-03,197.79577831756035,17439220
2023-07-04,200.40731900186094,13259034
2023-07-05,193.5936412351215,6730385
2023-07-06,201.817087125013,26580123
2023-07-07,197.6188097023372,36935918
2023-07-10,197.29940940725274,48368963
2023-07-11,203.975018787937,42722758
2023-07-12,210.2963430522187,13550508
2023-07-13,208.19127981354237,34214626
2023-07-14,196.0131302886366,44860083
2023-07-17,199.18599005399264,14605804
2023-07-18,209.10903432260707,8085904
2023-07-19,199.76632834855494,14824880
2023-07-20,203.83171462381384,7699744
2023-07-21,207.98377265188014,11587999
2023-07-24,200.67292675851687,26801543
2023-07-25,206.32515666783476,37355877
2023-07-26,199.41426289851051,26974082
2023-07-27,203.3661321941881,47467514
2023-07-28,208.26291637419453,45807180
2023-07-31,198.99251778980076,12953070
2023-08-01,209.4557703545056,7839789
2023-08-02,207.45353509370062,9570556
2023-08-03,210.61490503907538,20360030
2023-08-04,209.2751471864036,15994127
2023-08-07,215.28177607892647,35761183
2023-08-08,209.3950558919443,32707157
2023-08-09,206.93211281282564,1953692
2023-08-10,210.0031682988663,17994986
2023-08-11,212.42302953838163,22614133
2023-08-14,210.26800170200323,41523561
2023-08-15,210.546109900783,33401727
2023-08-16,207.1549158143737,11825853
2023-08-17,207.67434955453285,17515348
2023-08-18,204.30204890877854,32343819
2023-08-21,220.39140529404662,33479425
2023-08-22,205.75486063792593,23687400
2023-08-23,208.84249852556263,33555703
2023-08-24,209.05001168209193,19567224
2023-08-25,217.45385231657875,39067502
2023-08-28,211.8438063191319,27504354
2023-08-29,219.89871394089946,22244167
2023-08-30,210.6361064455357,45124953
2023-08-31,215.74417582778415,2478768
2023-09-01,210.52018680532078,10953821
2023-09-04,225.77243832246003,16008832
2023-09-05,209.46050651870533,26853976
2023-09-06,217.3014249857876,34957412
2023-09-07,219.2770269356032,27204160
2023-09-08,218.53493858935838,29044174
2023-09-11,215.8992658692878,10557540
2023-09-12,216.53830305048663,25334476
2023-09-13,217.77008827162845,15722791
2023-09-14,217.18154771798302,15163844
2023-09-15,223.10336287434274,41487099
2023-09-18,229.70585473560934,10837695
2023-09-19,216.2368960631317,3108542
2023-09-20,212.5482779530825,41476928
2023-09-21,219.33062268411254,10326243
2023-09-22,233.04710134354465,19163905
2023-09-25,216.50846447631454,46759166
2023-09-26,229.1024440491997,46010023
2023-09-27,229.6771057949513,37400662
2023-09-28,218.904100007602,14970696
2023-09-29,224.90207252716542,19895649
2023-10-02,230.58591106435966,6553535
2023-10-03,220.93669328880935,4678621
2023-10-04,222.20444563931474,39111198
2023-10-05,220.70554774106532,16074661
2023-10-06,218.93334082947558,40781450
2023-10-09,221.1554539615873,22777762
2023-10-10,218.67838017614383,10686599
2023-10-11,225.3662387391627,7971138
2023-10-12,221.7451725018653,31450573
2023-10-13,227.16464001609265,49791739
2023-10-16,218.6183356010187,44757228
2023-10-17,228.45572684420773,45050399
2023-10-18,231.37386758896153,43161441
2023-10-19,217.6438035543626,27150956
2023-10-20,229.89036200664637,9547900
2023-10-23,234.56733630492,31885970
2023-10-24,222.79098949816853,30856890
2023-10-25,237.61352698788266,42099621
2023-10-26,231.75847380698286,12556367
2023-10-27,226.5522523481419,43406977
2023-10-30,230.2135940684639,16275664
2023-10-31,233.70037250395836,3681206
2023-11-01,231.7062096208146,34742203
2023-11-02,234.4385290627716,18014415
2023-11-03,227.56104465872332,41844645
2023-11-06,233.4319526251998,15392507
2023-11-07,225.93835942965177,20634497
2023-11-08,232.8736076185068,45675521
2023-11-09,229.3340033096088,31000601
2023-11-10,230.60066786232528,46545655
2023-11-13,240.88450677206677,35305950
2023-11-14,240.5872367898963,18290529
2023-11-15,238.60391867469139,46874626
2023-11-16,230.52507726122974,29380039
2023-11-17,234.83385743974944,49383190
2023-11-20,242.91146676040375,32581133
2023-11-21,237.98543567295715,3332214
2023-11-22,249.30514015043158,28496053
2023-11-23,240.10746565295798,39636252
2023-11-24,239.53422279281017,23043878
2023-11-27,237.46218641528318,34015348
2023-11-28,240.10992951620585,32263040
2023-11-29,239.11497069322323,10042832
2023-11-30,243.85357060569555,3250397
2023-12-01,245.53283239823205,44942324
2023-12-04,237.25622707474773,11390284
2023-12-05,234.96739681768787,42846292
2023-12-06,232.88042919789157,43397458
2023-12-07,245.03978802311667,31891320
2023-12-08,237.4218280628628,42280792
2023-12-11,232.61346570480117,2472542
2023-12-12,245.76047058958875,5473014
2023-12-13,256.7226087866234,14245462
2023-12-14,244.66763838825662,33463391
2023-12-15,249.33115002516936,4529801
2023-12-18,245.988840929697,34242121
2023-12-19,245.52651192140382,39362595
2023-12-20,251.05784998341596,34424949
2023-12-21,245.4528168013219,40839283
2023-12-22,248.68306084110964,47137503
2023-12-25,249.3966590494988,46756273
2023-12-26,244.88992268699073,33455693
2023-12-27,253.63289900566795,44154609
2023-12-28,248.24028131058228,47504347
2023-12-29,245.77880082568757,2195885
2024-01-01,252.682549217852,44099123
